OSEBuildingID,DataYear,PropertyName,TaxParcelIdentificationNumber,CouncilDistrictCode,DefaultData,ComplianceStatus,Seattle Police Department Micro Community Policing Plan Areas,SPD Beats,Address,BuildingType,City,ENERGYSTARScore,GHGEmissions(MetricTonsCO2e),LargestPropertyUseType,LargestPropertyUseTypeGFA,Latitude,ListOfAllPropertyUseTypes,Longitude,Neighborhood,NumberofBuildings,NumberofFloors,PrimaryPropertyType,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),State,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ZipCode,Age
569,2016,Pacific Tower,2829600110,2,False,Compliant,42.0,41.0,1200 12th Avenue South,NonResidential,Seattle,66.0,247.35,Office,218918.0,47.5928,"Medical Office, Office, Parking",-122.31598999999999,GREATER DUWAMISH,1.0,14.0,Mixed Use Property,304052.0,0.0,304052.0,Parking,156487.0,21027396.0,WA,Medical Office,84051.89844,98144.0,89.0
57,2016,5th and Pine,1975700200,7,False,Compliant,14.0,24.0,413 Pine Street,NonResidential,Seattle,78.0,66.48,Office,103362.0,47.6113,"Data Center, Office, Retail Store",-122.33658999999999,DOWNTOWN,1.0,5.0,Large Office,168115.0,0.0,168115.0,Retail Store,65676.0,9536161.0,WA,Data Center,493.0,98101.0,48.0
570,2016,Northwest Building,2902201000,4,False,Compliant,17.0,10.0,2323 Eastlake Ave E,NonResidential,Seattle,77.0,33.85,Office,50235.0,47.640370000000004,"Data Center, Office, Parking",-122.32626,LAKE UNION,1.0,4.0,Small- and Mid-Sized Office,54175.0,31210.0,85385.0,Parking,25525.0,4855036.5,WA,Data Center,2875.0,98102.0,43.0
571,2016,Northwest Center Industries,2924049109,1,False,Compliant,59.0,13.0,7272 W. Marginal Way S.,NonResidential,Seattle,94.0,42.25,Distribution Center,63896.0,47.53687,"Distribution Center, Office",-122.33316,GREATER DUWAMISH,1.0,2.0,Distribution Center,98024.0,0.0,98024.0,Office,33712.0,1988334.5,WA,,,98108.0,32.0
572,2016,Bright Horizons,2925049094,7,False,Compliant,56.0,10.0,1275 Mercer St,NonResidential,Seattle,,63.89,Office,20000.0,47.62405,"Office, Other, Parking",-122.33084,LAKE UNION,1.0,1.0,Mixed Use Property,50000.0,15000.0,65000.0,Parking,15000.0,2603931.25,WA,Other,10000.0,98109.0,93.0
573,2016,617 Eastlake,2925049098,7,False,Compliant,56.0,10.0,617 Eastlake Ave E,NonResidential,Seattle,62.0,35.8,Office,78521.0,47.62488,"Office, Parking",-122.33006999999999,LAKE UNION,1.0,5.0,Large Office,77953.0,66620.0,144573.0,Parking,66650.0,5135040.0,WA,,,98109.0,31.0
574,2016,(71371A) NORTHGATE Macy's,2926049272,5,False,Compliant,46.0,28.0,401 NE NORTHGATE WAY,NonResidential,Seattle,97.0,129.29,Retail Store,302812.0,47.70759,Retail Store,-122.3255,NORTH,1.0,2.0,Retail Store,302812.0,0.0,302812.0,,,7290824.5,WA,,,98125.0,71.0
575,2016,Northway Square East,2926049277,5,False,Compliant,46.0,34.0,2150 N 107th ST,NonResidential,Seattle,53.0,293.55,Office,78200.0,47.707440000000005,Office,-122.33171000000002,NORTHWEST,1.0,5.0,Small- and Mid-Sized Office,86400.0,0.0,86400.0,,,9080022.0,WA,,,98133.0,47.0
576,2016,Northgate Village,2926049468,5,False,Compliant,46.0,28.0,818-832 NE Northgate Way,NonResidential,Seattle,,46.49,Strip Mall,98539.0,47.7094,Strip Mall,-122.31843,North,0.0,2.0,Other,98539.0,0.0,98539.0,,,5450441.5,WA,,,98125.0,52.0
577,2016,NorthWay West Building,2926049490,5,False,Compliant,46.0,34.0,10700 Meridian Ave North,NonResidential,Seattle,56.0,44.35,Office,86483.0,47.70732,"Office, Parking",-122.33278999999999,NORTHWEST,1.0,6.0,Small- and Mid-Sized Office,86483.0,0.0,86483.0,Parking,0.0,6361236.5,WA,,,98144.0,40.0
578,2016,Pacific Plumbing Supply,3024049016,1,False,Compliant,59.0,15.0,7115 W Marginal Way SW,NonResidential,Seattle,75.0,22.1,Distribution Center,34400.0,47.53926,"Distribution Center, Office",-122.34143,DELRIDGE,1.0,1.0,Distribution Center,51600.0,0.0,51600.0,Office,17200.0,1124543.125,WA,,,98106.0,45.0
579,2016,Jones Stevedoring Seattle Building,3024049159,1,False,Compliant,59.0,15.0,7245 West Marginal Way SW,NonResidential,Seattle,61.0,57.73,Non-Refrigerated Warehouse,140520.0,47.53689,Non-Refrigerated Warehouse,-122.33847,DELRIDGE,1.0,1.0,Warehouse,140520.0,0.0,140520.0,,,2225512.0,WA,,,98106.0,53.0
58,2016,1525 4th Avenue,1975700365,7,False,Compliant,14.0,24.0,1525 4th Ave,NonResidential,Seattle,,33.26,Other - Mall,51747.0,47.61076,"Other - Mall, Personal Services (Health/Beauty, Dry Cleaning, etc)",-122.33765,DOWNTOWN,1.0,2.0,Other,57428.0,0.0,57428.0,"Personal Services (Health/Beauty, Dry Cleaning, etc)",5681.0,1247362.0,WA,Other,9783.0,98101.0,101.0
580,2016,PEMCO,3025049001,7,False,Compliant,50.0,7.0,1300 Dexter Ave N,NonResidential,Seattle,95.0,58.88,Office,91645.0,47.631159999999994,"Office, Parking",-122.34193,MAGNOLIA / QUEEN ANNE,1.0,5.0,Large Office,91649.0,62380.0,154029.0,Parking,66288.0,4636396.5,WA,,,98109.0,35.0
581,2016,Meridian Medical Pavilion,3026049051,5,False,Compliant,46.0,34.0,11011 Meridian Ave N,NonResidential,Seattle,,49.28,Parking,91935.0,47.708870000000005,"Medical Office, Parking",-122.33493999999999,NORTHWEST,1.0,3.0,Other,69854.0,91935.0,161789.0,Medical Office,69854.0,6963616.5,WA,,,98133.0,16.0
582,2016,McMurray Medical Building,3026049142,5,False,Compliant,46.0,33.0,1536 N. 115th Street,NonResidential,Seattle,,33.22,Medical Office,60670.0,47.7126,"Medical Office, Retail Store",-122.33782,NORTHWEST,1.0,3.0,Medical Office,63909.0,0.0,63909.0,Retail Store,3239.0,4765753.5,WA,,,98133.0,16.0
583,2016,Iron Mountain,3126049011,5,False,Compliant,46.0,34.0,1201 N. 96th St.,NonResidential,Seattle,,34.0,Non-Refrigerated Warehouse,46846.0,47.69814,"Non-Refrigerated Warehouse, Office",-122.34295,NORTHWEST,1.0,2.0,Warehouse,53472.0,0.0,53472.0,Office,10033.0,971155.625,WA,,,98103.0,73.0
584,2016,Lenci Corporation,3224049045,1,False,Compliant,59.0,15.0,428 S. Cloverdale,NonResidential,Seattle,14.0,58.67,Non-Refrigerated Warehouse,50417.0,47.526959999999995,Non-Refrigerated Warehouse,-122.32913,GREATER DUWAMISH,1.0,1.0,Warehouse,50417.0,0.0,50417.0,,,1847401.0,WA,,,98108.0,41.0
585,2016,NWH Outpatient Medical Center,3226049177,5,False,Compliant,46.0,34.0,10330 Meridian Ave N,NonResidential,Seattle,21.0,295.48,Medical Office,133298.0,47.70449,Medical Office,-122.33272,NORTHWEST,1.0,3.0,Medical Office,133298.0,0.0,133298.0,,,15640994.0,WA,,,98133.0,60.0
586,2016,"SEATTLE, WA-0106",3226049481,5,False,Compliant,46.0,28.0,401 NE NORTHGATE WAY STE 475,NonResidential,Seattle,78.0,91.1,Retail Store,173106.0,47.70759,Retail Store,-122.3255,NORTH,1.0,2.0,Retail Store,168619.0,0.0,168619.0,,,6455828.5,WA,,,98125.0,56.0
588,2016,1616 Eastlake,3383900230,4,False,Compliant,17.0,10.0,1616 Eastlake Ave. E,NonResidential,Seattle,,1156.45,Parking,113318.0,47.63451,"Laboratory, Office, Parking",-122.32505,LAKE UNION,0.0,5.0,Mixed Use Property,138509.0,113318.0,251827.0,Laboratory,84000.0,47102428.0,WA,Office,84000.0,98102.0,19.0
589,2016,1260 Mercer,3481800010,7,False,Compliant,56.0,10.0,1260 Mercer St,NonResidential,Seattle,91.0,45.22,Office,103970.0,47.6244,"Office, Parking",-122.33157,LAKE UNION,1.0,4.0,Large Office,104500.0,71385.0,175885.0,Parking,71390.0,6486377.5,WA,,,98109.0,21.0
59,2016,Gibraltar Tower,1975700380,7,False,Compliant,14.0,24.0,1520 3rd Ave,NonResidential,Seattle,14.0,35.36,Office,34947.0,47.610479999999995,"Office, Retail Store",-122.33793999999999,DOWNTOWN,1.0,8.0,Small- and Mid-Sized Office,59400.0,0.0,59400.0,Retail Store,4993.0,5071974.0,WA,,,98101.0,111.0
590,2016,4727 Building,3573200005,2,False,Compliant,22.0,36.0,4727 DENVER AVE S,NonResidential,Seattle,93.0,23.86,Non-Refrigerated Warehouse,104786.0,47.56089,Non-Refrigerated Warehouse,-122.33474,GREATER DUWAMISH,1.0,2.0,Warehouse,104786.0,0.0,104786.0,,,1028376.875,WA,,,98134.0,52.0
592,2016,SEATTLE 1ST AVE GAR,3573200658,2,False,Compliant,22.0,36.0,4755 1ST AVE S,NonResidential,Seattle,,49.9,Other,51427.0,47.55787,Other,-122.335,GREATER DUWAMISH,1.0,1.0,Other,11440.0,41600.0,53040.0,,,1770027.5,WA,,,98134.0,21.0
594,2016,McKinstry SEA - 220 S Hudson Shop,3573700130,2,False,Compliant,22.0,36.0,220 S Hudson St,NonResidential,Seattle,,107.83,Other,110689.0,47.55741,Other,-122.33163,GREATER DUWAMISH,0.0,1.0,Other,110689.0,0.0,110689.0,,,2339814.25,WA,,,98134.0,48.0
595,2016,McKinstry SEA - 220 S Dawson Office,3573700330,2,False,Compliant,22.0,36.0,220 S Dawson St,NonResidential,Seattle,86.0,22.12,Office,53620.0,47.5563,Office,-122.33186,GREATER DUWAMISH,1.0,1.0,Small- and Mid-Sized Office,53620.0,0.0,53620.0,,,2058955.25,WA,,,98134.0,73.0
596,2016,5050,3573700410,2,False,Compliant,22.0,36.0,5050 1st Ave S,NonResidential,Seattle,62.0,65.3,Office,50008.0,47.55623,Office,-122.33316,GREATER DUWAMISH,1.0,1.0,Small- and Mid-Sized Office,50008.0,0.0,50008.0,,,3202213.0,WA,,,98134.0,83.0
597,2016,635 Elliott - South Bldg.,3879902270,7,False,Compliant,50.0,40.0,635 Elliott Avenue West,NonResidential,Seattle,98.0,49.74,Office,194674.0,47.6252,"Office, Parking",-122.36737,MAGNOLIA / QUEEN ANNE,1.0,4.0,Large Office,191000.0,100176.0,291176.0,Parking,111198.0,6657348.5,WA,,,98119.0,12.0
598,2016,4225 2nd Ave So.,3957900060,2,False,Compliant,22.0,36.0,4225 2nd Ave. South,NonResidential,Seattle,63.0,107.16,Non-Refrigerated Warehouse,43920.0,47.565490000000004,"Non-Refrigerated Warehouse, Office",-122.33221,GREATER DUWAMISH,1.0,1.0,Warehouse,50832.0,0.0,50832.0,Office,6912.0,2551022.25,WA,,,98134.0,64.0
599,2016,Uwajimaya (Seattle 5),3958900565,2,False,Compliant,22.0,36.0,4601 6th Ave S,NonResidential,Seattle,70.0,20.29,Refrigerated Warehouse,76486.0,47.56158,Refrigerated Warehouse,-122.32753999999998,GREATER DUWAMISH,1.0,1.0,Refrigerated Warehouse,76354.0,0.0,76354.0,,,2843033.5,WA,,,98108.0,50.0
60,2016,Mann Building,1975700525,7,False,Compliant,14.0,24.0,1401 3rd Avenue,NonResidential,Seattle,,584.31,Other - Entertainment/Public Assembly,23500.0,47.60886,"Office, Other - Entertainment/Public Assembly, Restaurant",-122.33743999999999,DOWNTOWN,1.0,2.0,Mixed Use Property,52549.0,0.0,52549.0,Restaurant,23500.0,15026196.0,WA,Office,5459.0,98101.0,95.0
600,2016,Merlino Foods Building,3958900851,2,False,Compliant,22.0,36.0,4100 4th Avenue South,NonResidential,Seattle,65.0,39.5,Non-Refrigerated Warehouse,98480.0,47.56558,Non-Refrigerated Warehouse,-122.32888999999999,GREATER DUWAMISH,1.0,1.0,Warehouse,98480.0,0.0,98480.0,,,2831565.5,WA,,,98134.0,65.0
601,2016,Wallingford Center,4083300140,4,False,Compliant,61.0,3.0,1815 N 45th St.,NonResidential,Seattle,75.0,64.0,Retail Store,31602.0,47.66113,"Multifamily Housing, Parking, Restaurant, Retail Store",-122.33572,LAKE UNION,1.0,2.0,Mixed Use Property,53002.0,0.0,53002.0,Parking,27427.0,3441643.25,WA,Multifamily Housing,18130.0,98103.0,117.0
602,2016,199 Blaine,4088802666,4,False,Compliant,17.0,10.0,199 E Blaine St.,NonResidential,Seattle,,640.71,Office,66737.0,47.63465,"Laboratory, Office, Parking",-122.32592,LAKE UNION,1.0,3.0,Mixed Use Property,124700.0,51218.0,175918.0,Parking,58218.0,22530168.0,WA,Laboratory,30230.0,98102.0,13.0
603,2016,1241 Eastlake - Zymogenetics,4088802925,3,False,Compliant,56.0,10.0,1241 Eastlake Ave E,NonResidential,Seattle,,406.02,Other,106003.0,47.63108,"Other, Parking",-122.32746000000002,LAKE UNION,1.0,3.0,Other,106003.0,63782.0,169785.0,Parking,63782.0,19155416.0,WA,,,98102.0,101.0
604,2016,AGC Building,4088803725,7,False,Compliant,50.0,7.0,1200 Westlake Ave N,NonResidential,Seattle,58.0,365.79,Office,107594.0,47.63,"Food Service, Office, Parking, Restaurant",-122.3396,LAKE UNION,1.0,11.0,Large Office,124721.0,0.0,124721.0,Restaurant,15600.0,13898181.0,WA,Parking,12000.0,98109.0,50.0
605,2016,Lake Union Building,4088803750,7,False,Compliant,50.0,7.0,1700 Westlake Ave N,NonResidential,Seattle,70.0,39.47,Office,93905.0,47.633759999999995,"Office, Parking",-122.33968,LAKE UNION,1.0,7.0,Small- and Mid-Sized Office,94002.0,0.0,94002.0,Parking,31348.0,5662234.0,WA,,,98109.0,51.0
606,2016,NWCP-SEA Bldg U,5084400005,2,False,Compliant,22.0,36.0,520 S Brandon St,NonResidential,Seattle,60.0,8.73,Non-Refrigerated Warehouse,93020.0,47.55515,Non-Refrigerated Warehouse,-122.3275,GREATER DUWAMISH,1.0,1.0,Warehouse,93020.0,0.0,93020.0,,,1252323.875,WA,,,98108.0,47.0
607,2016,Safeway 1965 - Rainier Ave,5087400030,2,False,Compliant,51.0,46.0,9262 Rainier Ave,NonResidential,Seattle,32.0,306.5,Supermarket/Grocery Store,54434.0,47.52095,"Parking, Supermarket/Grocery Store",-122.26825,SOUTHEAST,1.0,1.0,Supermarket / Grocery Store,61053.0,0.0,61053.0,Parking,0.0,13133225.0,WA,,,98118.0,19.0
608,2016,411 1ST AVE  S (ID608),5247800200,2,False,Non-Compliant,49.0,20.0,411 1ST AVE S,NonResidential,Seattle,100.0,29.43,Office,193154.0,47.59878,Office,-122.33458,DOWNTOWN,5.0,7.0,Large Office,154159.0,0.0,154159.0,,,11195917.0,WA,,,98104.0,108.0
609,2016,111 S. Jackson,5247800255,2,False,Compliant,49.0,20.0,111 South Jackson Street,NonResidential,Seattle,88.0,19.73,Office,78564.0,47.59895,Office,-122.33379,DOWNTOWN,1.0,5.0,Small- and Mid-Sized Office,78920.0,0.0,78920.0,,,2830674.75,WA,,,98104.0,117.0
610,2016,FX McRory Building,5247800280,2,False,Compliant,49.0,20.0,419 Occidental Ave. S.,NonResidential,Seattle,64.0,134.69,Office,65088.0,47.59855,"Office, Retail Store",-122.33327,DOWNTOWN,1.0,7.0,Small- and Mid-Sized Office,99440.0,0.0,99440.0,Retail Store,23857.0,6606832.5,WA,,,98104.0,115.0
611,2016,Westland Building,5247800300,2,False,Compliant,49.0,20.0,100 South King Street,NonResidential,Seattle,82.0,19.89,Office,63871.0,47.59856,Office,-122.33379,DOWNTOWN,1.0,6.0,Small- and Mid-Sized Office,73260.0,0.0,73260.0,,,2853189.5,WA,,,98104.0,114.0
612,2016,The Globe Building,5247800320,7,False,Compliant,49.0,20.0,105 South Main St.,NonResidential,Seattle,87.0,76.8,Office,34647.0,47.599790000000006,"Office, Retail Store",-122.3338,DOWNTOWN,1.0,4.0,Small- and Mid-Sized Office,69817.0,0.0,69817.0,Retail Store,26039.0,2178074.5,WA,,,98104.0,121.0
613,2016,The Grand Central Building,5247800390,7,False,Compliant,49.0,20.0,216 1st Ave. S.,NonResidential,Seattle,95.0,26.04,Office,41609.0,47.60035,"Enclosed Mall, Office",-122.33379,DOWNTOWN,1.0,4.0,Small- and Mid-Sized Office,84750.0,0.0,84750.0,Enclosed Mall,28734.0,2094724.625,WA,,,98104.0,121.0
614,2016,Interurban Building,5247800555,7,False,Compliant,49.0,20.0,157 Yesler Way,NonResidential,Seattle,,24.89,Office,45799.0,47.601459999999996,"Office, Restaurant, Retail Store",-122.33248,DOWNTOWN,1.0,6.0,Small- and Mid-Sized Office,62176.0,13320.0,75496.0,Retail Store,9739.0,3570161.75,WA,Restaurant,4689.0,98104.0,121.0
615,2016,Occidental Mall,5247800695,7,False,Compliant,49.0,20.0,308 Occidental Avenue S,NonResidential,Seattle,79.0,130.31,Office,123607.0,47.59962,"Office, Retail Store",-122.33247,DOWNTOWN,1.0,4.0,Large Office,164380.0,0.0,164380.0,Retail Store,20795.0,7655751.0,WA,,,98104.0,121.0
616,2016,(ID616) Court in the Square,5247800755,2,False,Compliant,49.0,20.0,401 Second Ave S,NonResidential,Seattle,98.0,99.59,Office,160580.0,47.59858,Office,-122.33198,DOWNTOWN,1.0,7.0,Large Office,160580.0,0.0,160580.0,,,4336187.5,WA,,,98104.0,114.0
618,2016,Prefontaine,5247801045,7,True,Error - Correct Default Data,49.0,22.0,110 Prefontaine Pl S,NonResidential,Seattle,83.0,22.39,Office,47145.0,47.60159,"Non-Refrigerated Warehouse, Office, Retail Store",-122.32915,DOWNTOWN,1.0,6.0,Small- and Mid-Sized Office,73470.0,0.0,73470.0,Non-Refrigerated Warehouse,9477.0,3212269.0,WA,Retail Store,9477.0,98104.0,112.0
619,2016,King Street Station,5247801160,2,False,Compliant,49.0,20.0,303 S Jackson Street,Nonresidential COS,Seattle,,13.28,Other,33647.0,47.59871,"Data Center, Office, Other, Other - Entertainment/Public Assembly",-122.3299,DOWNTOWN,1.0,3.0,Other,67755.0,0.0,67755.0,Office,19705.0,1904480.0,WA,Other - Entertainment/Public Assembly,11988.0,98104.0,115.0
62,2016,Roosevelt Hotel,1976700010,7,False,Compliant,14.0,24.0,1531 7th Ave,NonResidential,Seattle,71.0,59.19,Hotel,83591.0,47.61233,"Hotel, Parking, Restaurant",-122.33431999999999,DOWNTOWN,1.0,20.0,Hotel,88591.0,10043.0,98634.0,Parking,10043.0,4841347.5,WA,Restaurant,5000.0,98101.0,91.0
620,2016,Pacific Office Automation,7666204795,2,False,Compliant,27.0,22.0,1064 4th Ave S,NonResidential,Seattle,37.0,31.58,Office,26250.0,47.593340000000005,"Distribution Center, Non-Refrigerated Warehouse, Office",-122.32905,GREATER DUWAMISH,1.0,3.0,Mixed Use Property,56700.0,0.0,56700.0,Distribution Center,18050.0,2371575.0,WA,Non-Refrigerated Warehouse,12400.0,98134.0,111.0
621,2016,1021-1045 6th Ave. S.,7666204800,2,False,Compliant,27.0,22.0,1045 6th Avenue South,NonResidential,Seattle,83.0,65.56,Non-Refrigerated Warehouse,58472.0,47.59366,"Non-Refrigerated Warehouse, Retail Store",-122.32666,GREATER DUWAMISH,1.0,1.0,Warehouse,82852.0,0.0,82852.0,Retail Store,23282.0,2153603.5,WA,,,98134.0,99.0
622,2016,Pacific Galleries,7666205335,2,False,Compliant,57.0,36.0,241 S Lander St,NonResidential,Seattle,,132.6,Other,50500.0,47.579409999999996,"Distribution Center, Office, Other",-122.33131000000002,GREATER DUWAMISH,1.0,2.0,Other,76442.0,0.0,76442.0,Distribution Center,18000.0,3978277.0,WA,Office,7604.0,98134.0,68.0
623,2016,Hullin Transfer Building,7666205408,2,False,Compliant,57.0,36.0,270 S HANFORD ST,NonResidential,Seattle,56.0,74.18,Distribution Center,85343.0,47.57658,"Distribution Center, Office",-122.33053999999998,GREATER DUWAMISH,1.0,2.0,Distribution Center,92792.0,0.0,92792.0,Office,13435.0,3155496.0,WA,,,98134.0,59.0
624,2016,South Occidental Warehouse,7666206115,2,False,Compliant,57.0,35.0,1900 Occidental Ave S,NonResidential,Seattle,,15.65,Manufacturing/Industrial Plant,142901.0,47.58444,Manufacturing/Industrial Plant,-122.33282,GREATER DUWAMISH,2.0,2.0,Other,125519.0,0.0,125519.0,,,2244317.0,WA,,,98134.0,80.0
625,2016,"2200 Equities, LLC",7666206220,2,False,Compliant,57.0,35.0,2200 1st Avenue South,NonResidential,Seattle,80.0,30.5,Office,104869.0,47.58361,Office,-122.33368999999999,GREATER DUWAMISH,1.0,4.0,Large Office,103200.0,25800.0,129000.0,,,4374646.0,WA,,,98134.0,121.0
626,2016,Warehouse 1,7666206285,2,False,Compliant,49.0,20.0,1750 Occidental Ave S,NonResidential,Seattle,69.0,16.48,Non-Refrigerated Warehouse,78814.0,47.58781,Non-Refrigerated Warehouse,-122.33263999999998,GREATER DUWAMISH,1.0,1.0,Warehouse,78814.0,0.0,78814.0,,,861972.875,WA,,,98134.0,67.0
627,2016,Roebling Building,7666206640,2,False,Compliant,49.0,20.0,901 Occidental Ave S,NonResidential,Seattle,,41.18,Office,39870.0,47.59486,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking",-122.33368,GREATER DUWAMISH,1.0,4.0,Small- and Mid-Sized Office,58970.0,0.0,58970.0,Non-Refrigerated Warehouse,11600.0,1776411.75,WA,Multifamily Housing,7000.0,98134.0,117.0
628,2016,Palmer Court Building,7666206676,2,False,Compliant,49.0,20.0,1000 1st Ave S,NonResidential,Seattle,15.0,18.74,Distribution Center,51040.0,47.59403,"Distribution Center, Office, Parking",-122.33367,GREATER DUWAMISH,1.0,6.0,Distribution Center,64800.0,10800.0,75600.0,Office,10500.0,2688675.75,WA,Parking,6000.0,98134.0,111.0
629,2016,1016 1st Ave S LP,7666206690,2,False,Compliant,49.0,20.0,1014 1st Ave S,NonResidential,Seattle,,7.37,Distribution Center,39884.0,47.59363,"Distribution Center, Non-Refrigerated Warehouse, Office, Retail Store",-122.33371000000001,GREATER DUWAMISH,1.0,4.0,Distribution Center,56270.0,0.0,56270.0,Non-Refrigerated Warehouse,9270.0,1056782.125,WA,Office,4116.0,98134.0,114.0
63,2016,Sheraton Seattle Hotel,1976700095,7,False,Compliant,14.0,24.0,1400 6th Avenue,NonResidential,Seattle,63.0,2451.58,Hotel,994212.0,47.61087,"Hotel, Parking, Swimming Pool",-122.33339,DOWNTOWN,1.0,34.0,Hotel,847518.0,146694.0,994212.0,Parking,117668.0,80469216.0,WA,Swimming Pool,0.0,98101.0,39.0
630,2016,The Reedo Building,7666206851,2,False,Compliant,49.0,20.0,542 1st Avenue South,NonResidential,Seattle,31.0,138.35,Office,43122.0,47.59701,"Office, Retail Store",-122.33378,DOWNTOWN,1.0,4.0,Small- and Mid-Sized Office,66842.0,0.0,66842.0,Retail Store,10514.0,5608600.5,WA,,,98104.0,117.0
632,2016,Provident Building,7666206871,2,False,Compliant,49.0,20.0,568 1st Avenue South,NonResidential,Seattle,81.0,20.18,Office,65508.0,47.59639,"Office, Parking",-122.33368,DOWNTOWN,1.0,6.0,Small- and Mid-Sized Office,64488.0,10800.0,75288.0,Parking,10918.0,2891605.0,WA,,,98104.0,112.0
633,2016,83 S KING ST BLDG (ID633),7666206895,2,False,Compliant,49.0,20.0,83 S KING ST,NonResidential,Seattle,81.0,67.78,Office,183916.0,47.59806,"Data Center, Office",-122.33475,DOWNTOWN,1.0,7.0,Large Office,184322.0,0.0,184322.0,Data Center,406.0,9722890.0,WA,,,98104.0,117.0
634,2016,505 FIRST AVE S BLDG (ID634),7666206900,2,False,Compliant,49.0,20.0,505 1ST AVE S,NonResidential,Seattle,43.0,182.14,Office,273812.0,47.59767,"Office, Retail Store",-122.33466999999999,DOWNTOWN,1.0,7.0,Large Office,287853.0,0.0,287853.0,Retail Store,12102.0,25567108.0,WA,,,98104.0,12.0
635,2016,1201 Building,7666206966,2,False,Compliant,49.0,20.0,"1201 1st Ave. S.,",NonResidential,Seattle,53.0,180.76,Office,63000.0,47.59202,Office,-122.33486,GREATER DUWAMISH,1.0,2.0,Small- and Mid-Sized Office,64512.0,0.0,64512.0,,,5968153.5,WA,,,98134.0,107.0
637,2016,Stadium Innovation Center,7666207045,2,False,Compliant,57.0,35.0,1531 Utah Ave S,NonResidential,Seattle,,445.62,Parking,111774.0,47.589240000000004,"Distribution Center, Office, Other, Other - Recreation, Parking",-122.33566,GREATER DUWAMISH,1.0,6.0,Mixed Use Property,174226.0,111774.0,286000.0,Office,108747.0,63835192.0,WA,Other,49271.0,98134.0,12.0
638,2016,West Coast Building,7666207175,2,False,Compliant,57.0,35.0,2203 1st Ave. S.,NonResidential,Seattle,26.0,98.43,Non-Refrigerated Warehouse,144050.0,47.58365,Non-Refrigerated Warehouse,-122.33466999999999,GREATER DUWAMISH,1.0,7.0,Warehouse,144050.0,0.0,144050.0,,,3929371.0,WA,,,98134.0,95.0
639,2016,Green Room,7666207195,2,False,Compliant,57.0,35.0,2245 1st Ave. South,NonResidential,Seattle,16.0,47.25,Office,60384.0,47.58252,Office,-122.33465,GREATER DUWAMISH,1.0,3.0,Small- and Mid-Sized Office,60592.0,0.0,60592.0,,,5049446.5,WA,,,98104.0,91.0
640,2016,Starbucks Center,7666207220,2,False,Compliant,57.0,35.0,2401 Utah Ave South,NonResidential,Seattle,79.0,810.7,Office,1000730.0,47.58181,"Non-Refrigerated Warehouse, Office, Retail Store",-122.33533999999999,GREATER DUWAMISH,0.0,6.0,Large Office,1380959.0,0.0,1380959.0,Retail Store,281296.0,74130576.0,WA,Non-Refrigerated Warehouse,220303.0,98134.0,109.0
641,2016,The Home Depot,7666207295,2,False,Compliant,57.0,35.0,2701 Utah Avenue South,NonResidential,Seattle,57.0,100.42,Retail Store,107704.0,47.57842,Retail Store,-122.33558000000001,GREATER DUWAMISH,1.0,1.0,Retail Store,107930.0,0.0,107930.0,,,7221482.5,WA,,,98134.0,28.0
642,2016,99/55 South Spokane St. Whse,7666207506,2,False,Compliant,57.0,36.0,99/55 South Spokane St.,NonResidential,Seattle,83.0,49.25,Non-Refrigerated Warehouse,99084.0,47.57096,Non-Refrigerated Warehouse,-122.3355,GREATER DUWAMISH,1.0,1.0,Warehouse,99084.0,0.0,99084.0,,,1618110.375,WA,,,98134.0,95.0
647,2016,Ferguson Building,7666703530,1,False,Compliant,12.0,13.0,4100 W Marginal Way SW,NonResidential,Seattle,28.0,42.74,Distribution Center,72719.0,47.566759999999995,Distribution Center,-122.35247,Delridge,1.0,1.0,Distribution Center,72719.0,0.0,72719.0,,,2581741.75,WA,,,98106.0,68.0
649,2016,INScape,7669800045,3,False,Compliant,27.0,22.0,815 Seattle Blvd S.,NonResidential,Seattle,91.0,33.41,Office,76624.0,47.59534849,Office,-122.327269,EAST,0.0,4.0,Small- and Mid-Sized Office,76624.0,0.0,76624.0,,,2773647.5,WA,,,98134.0,91.0
65,2016,Inn at the Market,1977200050,7,False,Compliant,14.0,30.0,86 Pine St,NonResidential,Seattle,98.0,134.38,Hotel,41340.0,47.609970000000004,"Hotel, Parking, Restaurant, Retail Store",-122.34138,DOWNTOWN,1.0,7.0,Hotel,71150.0,0.0,71150.0,Parking,13730.0,5348309.0,WA,Retail Store,9604.0,98101.0,36.0
650,2016,45th Street Plaza,7733600055,4,False,Compliant,60.0,38.0,1100 NE 45th ST,NonResidential,Seattle,2.0,59.75,Office,53281.0,47.66158,"Office, Other, Parking",-122.31625,NORTHEAST,1.0,6.0,Small- and Mid-Sized Office,55123.0,36583.0,91706.0,Parking,34701.0,8570571.0,WA,Other,3724.0,98105.0,20.0
